timestamp,underlying_symbol,option_symbol,option_type,K,T,market_price,implied_volatility,bid,ask,mid_price,volume,open_interest,expiration_date,lastTradeDate,change,percentChange,inTheMoney,contractSize,currency,downloaded_at,source,S,return_1d,return_5d,realized_volatility,r,dividend_yield,sentiment_score,spread,relative_spread,moneyness,log_moneyness
2026-05-05T00:00:00Z,SPY,SPY260529C00696000,call,696.0,0.06575342465753424,39.97,0.2583997500610352,38.66,41.46,40.06,13.0,616.0,2026-05-29,2026-05-07 20:08:52+00:00,-2.2599983,-5.3516417,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.8000000000000043,0.06989515726410395,1.0398994533494972,0.039124029007882616
2026-05-05T00:00:00Z,SPY,SPY260529C00697000,call,697.0,0.06575342465753424,38.48,0.2440261145019531,37.74,39.93,38.835,15.0,821.0,2026-05-29,2026-05-07 16:57:30+00:00,-2.8300018,-6.8506455,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.1899999999999977,0.056392429509463056,1.038407488567073,0.037688278581778256
2026-05-05T00:00:00Z,SPY,SPY260529C00700000,call,700.0,0.06575342465753424,36.31,0.2409133526611327,35.02,37.46,36.24,72.0,7971.0,2026-05-29,2026-05-07 20:12:10+00:00,-2.2999992,-5.957004,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.4399999999999977,0.06732891832229573,1.0339571707589286,0.03339335429889753
2026-05-05T00:00:00Z,SPY,SPY260529C00701000,call,701.0,0.06575342465753424,33.91,0.2315750671386718,34.12,36.19,35.155,15.0,509.0,2026-05-29,2026-05-07 19:25:38+00:00,-2.6800003,-7.324406,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.0700000000000003,0.058882093585549716,1.0324821961929387,0.03196580230771214
2026-05-05T00:00:00Z,SPY,SPY260529C00703000,call,703.0,0.06575342465753424,32.24,0.2395095581054687,32.33,35.14,33.735,42.0,448.0,2026-05-29,2026-05-07 17:54:13+00:00,-4.029999,-11.111108,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.8100000000000023,0.0832962798280718,1.0295448357485775,0.029116797531637248
2026-05-05T00:00:00Z,SPY,SPY260529C00705000,call,705.0,0.06575342465753424,31.15,0.2344131735229492,30.57,33.38,31.975,82.0,1714.0,2026-05-29,2026-05-07 20:00:12+00:00,-2.9699993,-8.704571,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.8100000000000023,0.08788115715402665,1.026624141179078,0.026275886530033505
2026-05-05T00:00:00Z,SPY,SPY260529C00706000,call,706.0,0.06575342465753424,32.26,0.2317581707763671,29.69,32.5,31.095,12.0,620.0,2026-05-29,2026-05-07 16:34:40+00:00,0.36999893,1.160235,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.8099999999999987,0.09036822640295863,1.0251699993360481,0.024858451849060104
2026-05-05T00:00:00Z,SPY,SPY260529C00707000,call,707.0,0.06575342465753424,29.44,0.2291947198486328,28.82,31.63,30.225,14.0,504.0,2026-05-29,2026-05-07 17:19:27+00:00,-3.2399998,-9.91432,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.8099999999999987,0.0929693961952026,1.0237199710484441,0.023443023445729464
2026-05-05T00:00:00Z,SPY,SPY260529C00708000,call,708.0,0.06575342465753424,28.56,0.2267533380126953,27.96,30.77,29.365000000000002,75.0,883.0,2026-05-29,2026-05-07 19:52:03+00:00,-2.67,-8.549472,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.8099999999999987,0.09569215051932568,1.0222740388859464,0.022029595648582485
2026-05-05T00:00:00Z,SPY,SPY260529C00709000,call,709.0,0.06575342465753424,27.4,0.2242204043579101,27.1,29.91,28.505000000000003,12.0,1036.0,2026-05-29,2026-05-07 19:04:06+00:00,-3.3600006,-10.923279,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.8099999999999987,0.09857919663216974,1.0208321855165727,0.0206181628101748
