timestamp,underlying_symbol,option_symbol,market_price,bs_price,fair_value,edge,delta,gamma,regime_label,regime_probabilities,signal,transaction_cost_estimate,safety_margin,regime_probability_stable_low_volatility,regime_probability_stress_high_volatility,regime_probability_transition_uncertainty
2026-05-05T00:00:00Z,SPY,SPY260529C00658000,76.44,72.82597049985554,76.08080291748047,-0.359197082519529,0.629723072052002,0.1613217145204544,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00664000,70.56,67.01686935045132,70.40196990966797,-0.15803009033203352,0.6079003810882568,0.15728050470352173,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00670000,64.72,61.2569853101802,64.70769500732422,-0.012304992675780113,0.5909093022346497,0.14924466609954834,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00679000,56.03,52.709812954206996,56.134029388427734,0.10402938842773324,0.5750029683113098,0.1302432119846344,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00680000,55.08,51.77993597988461,55.17987823486328,0.09987823486328296,0.5738785266876221,0.12770220637321472,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00681000,54.120000000000005,50.83764162682439,54.225669860839844,0.1056698608398392,0.5728602409362793,0.1250927597284317,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00683000,52.215,48.9654044814323,52.31802749633789,0.10302749633788721,0.5711100101470947,0.11969213932752609,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00684000,51.265,48.03573515491132,51.36452102661133,0.09952102661132756,0.5703591704368591,0.11691255122423172,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00685000,49.72,45.74723711695924,50.41162872314453,0.6916287231445324,0.5696762800216675,0.11408907175064087,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00690000,45.615,42.52170309784265,45.661190032958984,0.046190032958982385,0.5668491721153259,0.09954404830932617,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00695000,40.975,38.01287493997637,40.95504379272461,-0.019956207275392046,0.563725471496582,0.08491017669439316,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00696000,40.06,37.11993609400497,40.0220832824707,-0.03791671752929915,0.5628995895385742,0.08204516023397446,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00697000,38.835,35.543665172602516,39.092437744140625,0.25743774414062415,0.5619736313819885,0.07921432703733444,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00700000,36.24,33.20274134008133,36.32786178588867,0.08786178588866989,0.5584275126457214,0.07098301500082016,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00701000,35.155,31.921927981726412,35.415504455566406,0.2605044555664051,0.5569450259208679,0.06834185123443604,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00703000,33.735,31.02637465655488,33.60634231567383,-0.1286576843261713,0.5534571409225464,0.06323706358671188,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00705000,31.975,29.341554277302066,31.820898056030273,-0.15410194396972798,0.5491914749145508,0.05839107558131218,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
