timestamp,underlying_symbol,option_symbol,market_price,bs_price,fair_value,edge,delta,gamma,regime_label,regime_probabilities,signal,transaction_cost_estimate,safety_margin,regime_probability_stable_low_volatility,regime_probability_stress_high_volatility,regime_probability_transition_uncertainty
2026-05-05T00:00:00Z,SPY,SPY260529C00714000,24.255,21.956387638961303,24.325525283813477,0.07052528381347756,11.242218017578125,-0.4983271360397339,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00715000,23.515,21.025266147801403,23.51531219482422,0.00031219482421818157,11.201017379760742,-0.4313407242298126,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00716000,22.630000000000003,20.427393177062015,22.7130069732666,0.083006973266599,11.154741287231445,-0.3589463233947754,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00717000,21.845,19.446175729176332,21.919015884399414,0.0740158843994152,11.103074073791504,-0.2811209559440613,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00718000,21.06,18.6683025034921,21.133790969848633,0.07379096984863409,11.045726776123047,-0.19789546728134155,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00719000,20.314999999999998,18.22376699295353,20.357698440551758,0.042698440551760086,10.982401847839355,-0.10934241116046906,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00720000,19.545,17.21555678506985,19.591211318969727,0.04621131896972486,10.912834167480469,-0.015602827072143555,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00721000,18.73,15.955337945121357,18.834749221801758,0.10474922180175739,10.836776733398438,0.08313170075416565,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00722000,17.875,15.135157210090313,18.088804244995117,0.2138042449951172,10.754008293151855,0.186599001288414,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00723000,17.384999999999998,14.439357697439675,17.35379981994629,-0.031200180053708948,10.664337158203125,0.29448479413986206,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
